ms,UTC_timestamp,PM1.0,PM2.5,PM10.0,0.3um,0.5um,1.0um,2.5um,5.0um,10.0um,co2,weather_idx
39259999,2026-1-17T08:53:13+00:00,9,10,10,1154,367,44,0,0,0,428,229
39269999,2026-1-17T08:53:23+00:00,8,8,8,1016,327,27,0,0,0,428,229
39279999,2026-1-17T08:53:33+00:00,6,7,8,903,291,16,1,1,0,428,229
39289999,2026-1-17T08:53:43+00:00,6,7,8,921,291,27,0,0,0,428,229
39299999,2026-1-17T08:53:53+00:00,8,10,10,1123,355,38,0,0,0,428,229
39309999,2026-1-17T08:54:03+00:00,8,10,10,1141,357,40,1,0,0,428,229
39319999,2026-1-17T08:54:13+00:00,7,8,9,972,304,29,2,1,0,428,229
39329999,2026-1-17T08:54:23+00:00,8,9,9,1074,343,36,0,0,0,428,229
39339999,2026-1-17T08:54:33+00:00,9,11,11,1179,377,43,0,0,0,429,229
39349999,2026-1-17T08:54:43+00:00,8,10,10,1108,351,44,0,0,0,429,229
39359999,2026-1-17T08:54:53+00:00,8,10,12,1128,354,52,3,1,1,429,229
39369999,2026-1-17T08:55:03+00:00,9,10,13,1179,377,48,4,3,2,429,229
39379999,2026-1-17T08:55:13+00:00,8,10,11,1096,348,51,2,1,0,429,229
39389999,2026-1-17T08:55:23+00:00,8,11,12,1132,345,60,5,0,0,429,229
39399999,2026-1-17T08:55:33+00:00,8,10,11,1167,363,53,2,0,0,429,229
39409999,2026-1-17T08:55:43+00:00,9,11,12,1250,396,48,1,1,1,429,229
39419999,2026-1-17T08:55:53+00:00,8,9,11,1131,351,41,1,1,1,429,229
39429999,2026-1-17T08:56:03+00:00,8,9,9,1161,353,41,0,0,0,429,229
39439999,2026-1-17T08:56:13+00:00,8,9,10,1126,351,39,1,0,0,429,229
39449999,2026-1-17T08:56:23+00:00,8,10,10,1120,342,45,1,0,0,429,229
39459999,2026-1-17T08:56:33+00:00,9,10,10,1170,361,47,0,0,0,429,229
39469999,2026-1-17T08:56:43+00:00,9,10,11,1231,384,49,1,1,1,429,229
39479999,2026-1-17T08:56:53+00:00,7,9,10,1071,336,50,1,1,0,429,229
39489999,2026-1-17T08:57:03+00:00,5,9,11,921,299,45,3,2,1,429,229
39499999,2026-1-17T08:57:13+00:00,6,9,10,958,310,45,1,1,0,429,229
39509999,2026-1-17T08:57:23+00:00,8,9,10,1035,331,45,1,0,0,429,229
39519999,2026-1-17T08:57:33+00:00,7,10,12,1094,341,58,4,1,1,429,229
39529999,2026-1-17T08:57:43+00:00,8,11,14,1156,361,60,4,2,1,429,229
39539999,2026-1-17T08:57:53+00:00,10,11,12,1266,398,48,1,0,0,429,229
39549999,2026-1-17T08:58:03+00:00,9,10,10,1197,372,42,1,0,0,429,229
39559999,2026-1-17T08:58:13+00:00,9,10,11,1225,382,52,0,0,0,429,229
39569999,2026-1-17T08:58:23+00:00,9,10,11,1099,352,44,2,1,0,429,229
39579999,2026-1-17T08:58:33+00:00,7,8,10,970,296,33,3,2,1,429,229
39589999,2026-1-17T08:58:43+00:00,5,7,9,912,270,39,2,1,1,430,229
39599999,2026-1-17T08:58:53+00:00,6,7,9,939,295,35,2,0,0,430,229
39609999,2026-1-17T08:59:03+00:00,7,9,11,1077,343,36,4,2,1,430,229
39619999,2026-1-17T08:59:13+00:00,7,8,9,1028,320,30,2,1,1,429,229
39629999,2026-1-17T08:59:23+00:00,7,8,9,1014,325,28,1,1,1,430,229
39639999,2026-1-17T08:59:33+00:00,8,10,10,1069,346,44,0,0,0,430,229
39649999,2026-1-17T08:59:43+00:00,8,10,10,1092,345,48,0,0,0,430,229
39659999,2026-1-17T08:59:53+00:00,8,10,10,1083,335,53,1,0,0,430,229
39669999,2026-1-17T09:00:03+00:00,6,9,10,1013,314,43,3,0,0,430,229
39679999,2026-1-17T09:00:13+00:00,6,9,10,1027,320,34,3,0,0,430,229
39689999,2026-1-17T09:00:23+00:00,6,8,8,1018,315,24,1,0,0,430,229
39699999,2026-1-17T09:00:33+00:00,8,9,9,1059,332,36,1,0,0,430,229
39709999,2026-1-17T09:00:43+00:00,8,9,10,1109,347,38,1,0,0,430,229
39719999,2026-1-17T09:00:53+00:00,8,8,8,1020,323,22,1,0,0,430,229
39729999,2026-1-17T09:01:03+00:00,8,9,9,1119,357,28,0,0,0,430,229
39739999,2026-1-17T09:01:13+00:00,6,9,9,1066,333,34,1,0,0,430,229
39749999,2026-1-17T09:01:23+00:00,8,10,11,1105,340,47,2,1,1,430,229
39759999,2026-1-17T09:01:33+00:00,8,10,10,1125,353,44,1,0,0,430,229
39769999,2026-1-17T09:01:43+00:00,7,9,10,1071,336,39,1,1,1,430,229
39779999,2026-1-17T09:01:53+00:00,8,9,10,1041,327,29,2,1,1,430,229
39789999,2026-1-17T09:02:03+00:00,7,9,10,1038,328,31,2,2,2,430,229
39799999,2026-1-17T09:02:13+00:00,8,10,11,1070,340,46,2,1,1,430,229
39809999,2026-1-17T09:02:23+00:00,9,10,10,1092,351,42,1,0,0,431,229
39819999,2026-1-17T09:02:33+00:00,7,9,9,1047,336,38,0,0,0,431,229
39829999,2026-1-17T09:02:43+00:00,7,9,9,1090,342,29,0,0,0,431,229
39839999,2026-1-17T09:02:53+00:00,8,9,10,1206,364,23,1,0,0,431,229
39849999,2026-1-17T09:03:03+00:00,9,10,10,1213,374,19,0,0,0,431,229
39859999,2026-1-17T09:03:13+00:00,7,10,10,1097,345,40,0,0,0,431,229
39869999,2026-1-17T09:03:23+00:00,5,8,8,901,276,45,0,0,0,431,229
39879999,2026-1-17T09:03:33+00:00,7,8,9,1008,317,47,0,0,0,431,229
39889999,2026-1-17T09:03:43+00:00,9,10,13,1137,359,49,4,4,1,431,229
39899999,2026-1-17T09:03:53+00:00,7,8,10,1021,314,34,2,2,1,431,229
39909999,2026-1-17T09:04:03+00:00,6,7,9,951,295,33,1,1,1,431,229
39919999,2026-1-17T09:04:13+00:00,7,9,9,990,312,35,0,0,0,431,229
39929999,2026-1-17T09:04:23+00:00,7,9,10,1074,339,38,1,1,0,431,229
39939999,2026-1-17T09:04:33+00:00,7,9,10,1083,344,39,1,0,0,431,229
39949999,2026-1-17T09:04:43+00:00,8,9,9,1080,339,36,0,0,0,431,229
39959999,2026-1-17T09:04:53+00:00,7,9,10,1085,340,38,2,1,1,431,229
39969999,2026-1-17T09:05:03+00:00,6,8,9,960,303,36,2,1,0,431,229
39979999,2026-1-17T09:05:13+00:00,7,9,11,1049,332,49,2,2,1,431,229
39989999,2026-1-17T09:05:23+00:00,9,11,11,1114,351,48,3,0,0,431,229
39999999,2026-1-17T09:05:33+00:00,7,10,10,1092,336,43,4,0,0,431,229
40009999,2026-1-17T09:05:43+00:00,7,9,9,1121,353,36,1,0,0,431,229
40019999,2026-1-17T09:05:53+00:00,6,9,9,1029,319,35,1,0,0,431,229
40029999,2026-1-17T09:06:03+00:00,7,9,10,1022,325,43,3,1,1,431,229
40039999,2026-1-17T09:06:13+00:00,8,10,10,1052,337,35,1,0,0,431,229
40049999,2026-1-17T09:06:23+00:00,6,9,9,996,315,33,2,0,0,431,229
40059999,2026-1-17T09:06:33+00:00,8,9,9,1086,331,32,0,0,0,431,229
40069999,2026-1-17T09:06:43+00:00,8,9,9,1071,329,27,0,0,0,431,229
40079999,2026-1-17T09:06:53+00:00,7,9,10,1066,332,43,1,1,0,431,229
40089999,2026-1-17T09:07:03+00:00,7,9,9,1020,318,41,0,0,0,431,229
40099999,2026-1-17T09:07:13+00:00,8,8,9,1032,322,29,1,0,0,431,229
40109999,2026-1-17T09:07:23+00:00,9,10,11,1164,369,44,3,0,0,431,229
40119999,2026-1-17T09:07:33+00:00,7,9,9,1014,322,36,4,0,0,431,229
40129999,2026-1-17T09:07:43+00:00,7,9,11,1045,337,41,2,1,1,431,229
40139999,2026-1-17T09:07:53+00:00,8,11,13,1143,371,51,3,2,1,431,229
40149999,2026-1-17T09:08:03+00:00,6,9,10,1072,333,37,1,0,0,431,229
40159999,2026-1-17T09:08:13+00:00,7,9,10,1149,345,39,1,1,0,431,229
40169999,2026-1-17T09:08:23+00:00,9,11,11,1214,380,36,1,0,0,431,229
40179999,2026-1-17T09:08:33+00:00,10,11,11,1277,404,30,0,0,0,430,229
40189999,2026-1-17T09:08:43+00:00,9,10,10,1194,379,32,0,0,0,430,229
40199999,2026-1-17T09:08:53+00:00,9,10,10,1196,375,47,0,0,0,429,229
40209999,2026-1-17T09:09:03+00:00,9,10,11,1185,361,37,1,1,1,429,229
40219999,2026-1-17T09:09:13+00:00,10,10,11,1208,378,35,1,1,0,429,229
40229999,2026-1-17T09:09:23+00:00,9,10,11,1137,360,33,2,2,1,428,229
40239999,2026-1-17T09:09:33+00:00,8,9,11,1101,341,45,3,2,0,428,229
40249999,2026-1-17T09:09:43+00:00,8,11,12,1182,366,60,4,0,0,428,229
40259999,2026-1-17T09:09:53+00:00,9,11,12,1179,370,56,3,0,0,427,229
40269999,2026-1-17T09:10:03+00:00,6,7,9,962,306,36,1,1,0,428,229
40279999,2026-1-17T09:10:13+00:00,7,8,9,975,308,33,2,1,0,427,229
40289999,2026-1-17T09:10:23+00:00,10,10,12,1213,384,33,4,1,1,427,229
40299999,2026-1-17T09:10:33+00:00,9,10,11,1267,400,31,2,0,0,427,229
40309999,2026-1-17T09:10:43+00:00,8,10,10,1131,352,42,1,0,0,426,229
40319999,2026-1-17T09:10:53+00:00,8,10,10,1125,358,42,1,0,0,426,229
40329999,2026-1-17T09:11:03+00:00,8,11,11,1161,368,44,3,0,0,424,229
40339999,2026-1-17T09:11:13+00:00,8,10,11,1200,370,37,3,0,0,424,229
40349999,2026-1-17T09:11:23+00:00,9,10,10,1183,365,37,0,0,0,424,229
40359999,2026-1-17T09:11:33+00:00,9,11,12,1139,365,51,3,0,0,424,229
40369999,2026-1-17T09:11:43+00:00,8,11,12,1032,338,60,5,1,1,423,229
40379999,2026-1-17T09:11:53+00:00,8,10,11,1122,356,46,1,1,0,423,229
40389999,2026-1-17T09:12:03+00:00,9,11,12,1225,386,42,1,1,0,423,229
40399999,2026-1-17T09:12:13+00:00,9,11,14,1119,357,56,7,3,2,423,229
40409999,2026-1-17T09:12:23+00:00,8,9,11,1018,322,54,4,1,1,423,229
40419999,2026-1-17T09:12:33+00:00,8,10,10,1106,354,59,0,0,0,423,229
40429999,2026-1-17T09:12:43+00:00,8,11,11,1132,363,61,1,1,0,423,229
40439999,2026-1-17T09:12:53+00:00,9,11,12,1184,373,49,1,0,0,423,229
40449999,2026-1-17T09:13:03+00:00,9,11,12,1193,378,44,4,0,0,423,229
40459999,2026-1-17T09:13:13+00:00,8,9,10,1065,330,37,2,0,0,423,229
40469999,2026-1-17T09:13:23+00:00,7,8,8,1015,316,33,0,0,0,423,229
40479999,2026-1-17T09:13:33+00:00,8,8,8,1044,327,29,0,0,0,423,229
40489999,2026-1-17T09:13:43+00:00,6,7,7,936,291,29,0,0,0,423,229
40499999,2026-1-17T09:13:53+00:00,6,7,7,963,305,32,0,0,0,424,229
40509999,2026-1-17T09:14:03+00:00,8,9,9,1031,329,34,0,0,0,424,229
40519999,2026-1-17T09:14:13+00:00,8,9,9,1068,338,33,0,0,0,424,229
40529999,2026-1-17T09:14:23+00:00,7,8,9,1056,327,32,1,0,0,424,229
40539999,2026-1-17T09:14:33+00:00,8,9,9,1121,353,38,0,0,0,424,229
40549999,2026-1-17T09:14:43+00:00,8,10,10,1055,336,45,1,0,0,424,229
40559999,2026-1-17T09:14:53+00:00,6,8,8,920,286,40,0,0,0,424,229
40569999,2026-1-17T09:15:03+00:00,7,9,10,1058,325,42,1,0,0,424,229
40579999,2026-1-17T09:15:13+00:00,8,10,11,1207,374,45,1,0,0,424,229
40589999,2026-1-17T09:15:23+00:00,8,10,12,1137,358,42,2,2,1,424,229
40599999,2026-1-17T09:15:33+00:00,9,10,11,1123,356,41,1,0,0,424,229
40609999,2026-1-17T09:15:43+00:00,8,11,11,1149,357,48,3,0,0,424,229
40619999,2026-1-17T09:15:53+00:00,8,12,14,1136,356,61,5,1,0,424,229
40629999,2026-1-17T09:16:03+00:00,7,10,11,1021,324,47,3,1,1,424,229
40639999,2026-1-17T09:16:13+00:00,8,9,10,1072,338,39,2,0,0,424,229
40649999,2026-1-17T09:16:23+00:00,8,10,10,1150,368,29,1,0,0,424,229
40659999,2026-1-17T09:16:33+00:00,8,9,10,1117,358,24,2,0,0,424,229
40669999,2026-1-17T09:16:43+00:00,6,8,9,1031,323,24,0,0,0,424,229
40679999,2026-1-17T09:16:53+00:00,7,9,9,1040,332,41,1,0,0,424,229
40689999,2026-1-17T09:17:03+00:00,9,10,11,1107,360,39,2,1,0,425,229
40699999,2026-1-17T09:17:13+00:00,9,10,10,1131,356,40,0,0,0,425,229
40709999,2026-1-17T09:17:23+00:00,7,9,10,1008,313,45,1,1,1,425,229
40719999,2026-1-17T09:17:33+00:00,7,8,9,939,297,33,0,0,0,425,229
40729999,2026-1-17T09:17:43+00:00,8,9,9,1077,342,34,0,0,0,425,229
40739999,2026-1-17T09:17:53+00:00,9,10,10,1149,363,36,0,0,0,425,229
40749999,2026-1-17T09:18:03+00:00,9,10,11,1158,364,40,2,1,1,425,229
40759999,2026-1-17T09:18:13+00:00,7,9,10,1061,335,40,2,0,0,425,229
40769999,2026-1-17T09:18:23+00:00,7,10,11,1059,334,42,3,1,0,425,229
40779999,2026-1-17T09:18:33+00:00,8,10,12,1134,356,43,5,3,1,425,229
40789999,2026-1-17T09:18:43+00:00,9,10,11,1169,369,44,3,1,0,425,229
40799999,2026-1-17T09:18:53+00:00,9,11,11,1210,380,40,1,0,0,425,229
40809999,2026-1-17T09:19:03+00:00,9,10,10,1143,360,41,1,0,0,425,229
40819999,2026-1-17T09:19:13+00:00,6,8,9,968,303,37,5,0,0,425,229
40829999,2026-1-17T09:19:23+00:00,6,8,8,916,286,32,2,0,0,425,229
40839999,2026-1-17T09:19:33+00:00,8,10,10,1096,348,37,0,0,0,425,229
40849999,2026-1-17T09:19:43+00:00,8,10,10,1107,352,38,1,0,0,425,229
40859999,2026-1-17T09:19:53+00:00,9,10,10,1104,354,40,0,0,0,425,229
40869999,2026-1-17T09:20:03+00:00,8,9,9,1036,334,39,0,0,0,425,229
40879999,2026-1-17T09:20:13+00:00,5,8,8,945,298,31,0,0,0,425,229
40889999,2026-1-17T09:20:23+00:00,6,8,8,981,308,38,0,0,0,425,229
40899999,2026-1-17T09:20:33+00:00,6,10,10,1038,323,53,0,0,0,425,229
40909999,2026-1-17T09:20:43+00:00,8,10,10,1101,339,53,0,0,0,425,229
40919999,2026-1-17T09:20:53+00:00,9,11,11,1189,367,54,0,0,0,425,229
40929999,2026-1-17T09:21:03+00:00,9,10,10,1170,369,36,1,0,0,425,229
40939999,2026-1-17T09:21:13+00:00,8,8,8,1041,318,17,0,0,0,425,229
40949999,2026-1-17T09:21:23+00:00,7,8,8,1003,304,24,0,0,0,425,229
40959999,2026-1-17T09:21:33+00:00,8,9,9,1005,319,32,1,0,0,425,229
40969999,2026-1-17T09:21:43+00:00,7,9,11,1035,329,44,3,1,0,425,229
40979999,2026-1-17T09:21:53+00:00,9,11,12,1138,361,52,2,2,0,425,229
40989999,2026-1-17T09:22:03+00:00,8,10,10,1096,353,47,1,1,0,425,229
40999999,2026-1-17T09:22:13+00:00,8,10,10,1102,347,46,1,0,0,425,229
41009999,2026-1-17T09:22:23+00:00,8,9,9,1126,343,36,0,0,0,425,229
41019999,2026-1-17T09:22:33+00:00,8,10,10,1182,355,37,0,0,0,425,229
41029999,2026-1-17T09:22:43+00:00,8,10,10,1142,348,40,0,0,0,426,229
41039999,2026-1-17T09:22:53+00:00,8,9,10,1071,328,39,3,0,0,426,229
41049999,2026-1-17T09:23:03+00:00,8,9,9,1029,321,28,2,0,0,426,229
41059999,2026-1-17T09:23:13+00:00,7,9,10,1048,337,33,1,0,0,427,229
41069999,2026-1-17T09:23:23+00:00,8,10,10,1020,325,40,1,0,0,427,229
41079999,2026-1-17T09:23:33+00:00,7,8,9,992,309,35,0,0,0,427,229
41089999,2026-1-17T09:23:43+00:00,8,9,10,1053,334,29,1,1,0,427,229
41099999,2026-1-17T09:23:53+00:00,8,9,9,1065,344,24,0,0,0,427,229
41109999,2026-1-17T09:24:03+00:00,8,9,9,1042,330,28,1,0,0,427,230
41119999,2026-1-17T09:24:13+00:00,6,8,9,965,303,31,1,1,1,427,230
41129999,2026-1-17T09:24:23+00:00,6,8,9,946,305,32,2,2,0,427,230
41139999,2026-1-17T09:24:33+00:00,6,8,9,1004,324,28,1,1,0,427,230
41149999,2026-1-17T09:24:43+00:00,8,10,10,1162,371,37,1,1,1,428,230
41159999,2026-1-17T09:24:53+00:00,9,10,11,1146,365,44,1,0,0,428,230
41169999,2026-1-17T09:25:03+00:00,8,11,11,1130,361,36,2,0,0,428,230
41179999,2026-1-17T09:25:13+00:00,8,10,10,1095,350,37,1,0,0,428,230
41189999,2026-1-17T09:25:23+00:00,8,10,10,1121,352,39,0,0,0,428,230
41199999,2026-1-17T09:25:33+00:00,7,9,9,999,313,32,0,0,0,429,230
41209999,2026-1-17T09:25:43+00:00,8,10,10,1123,353,37,1,0,0,429,230
41219999,2026-1-17T09:25:53+00:00,9,13,13,1240,389,67,6,0,0,429,230
41229999,2026-1-17T09:26:03+00:00,7,11,12,1080,348,55,5,1,0,429,230
41239999,2026-1-17T09:26:13+00:00,6,10,11,1033,327,41,4,0,0,429,230
41249999,2026-1-17T09:26:23+00:00,8,11,11,1166,372,49,3,0,0,429,230
41259999,2026-1-17T09:26:33+00:00,7,10,11,1104,355,45,3,1,0,430,230
41269999,2026-1-17T09:26:43+00:00,6,8,11,1021,327,34,4,2,1,430,230
41279999,2026-1-17T09:26:53+00:00,8,10,12,1101,353,45,3,2,2,430,230
41289999,2026-1-17T09:27:03+00:00,8,10,12,1065,338,48,3,1,1,430,230
41299999,2026-1-17T09:27:13+00:00,7,9,9,972,315,40,1,0,0,430,230
41309999,2026-1-17T09:27:23+00:00,7,8,8,979,316,38,0,0,0,430,230
41319999,2026-1-17T09:27:33+00:00,6,7,7,947,303,29,0,0,0,430,230
41329999,2026-1-17T09:27:43+00:00,7,10,11,1047,338,37,4,1,1,430,230
41339999,2026-1-17T09:27:53+00:00,8,11,12,1095,350,51,5,1,1,430,230
41349999,2026-1-17T09:28:03+00:00,8,10,11,1089,345,52,2,1,1,430,230
41359999,2026-1-17T09:28:13+00:00,7,10,11,1067,337,46,2,0,0,430,230
41369999,2026-1-17T09:28:23+00:00,8,10,11,1119,353,43,1,0,0,430,230
41379999,2026-1-17T09:28:33+00:00,8,10,10,1142,367,46,1,0,0,430,230
41389999,2026-1-17T09:28:43+00:00,7,13,14,1159,375,64,7,0,0,430,230
41399999,2026-1-17T09:28:53+00:00,8,14,14,1245,389,63,10,1,0,430,230
41409999,2026-1-17T09:29:03+00:00,7,10,10,1030,318,42,2,0,0,429,230
41419999,2026-1-17T09:29:13+00:00,6,8,8,969,298,36,0,0,0,429,230
41429999,2026-1-17T09:29:23+00:00,6,7,8,933,285,33,0,0,0,429,230
41439999,2026-1-17T09:29:33+00:00,7,8,9,1030,322,38,1,0,0,430,230
41449999,2026-1-17T09:29:43+00:00,8,9,10,1115,347,43,0,0,0,430,230
41459999,2026-1-17T09:29:53+00:00,7,9,10,1091,337,41,1,1,0,430,230
41469999,2026-1-17T09:30:03+00:00,8,10,10,1125,351,35,0,0,0,430,230
41479999,2026-1-17T09:30:13+00:00,10,11,11,1208,384,41,0,0,0,430,230
41489999,2026-1-17T09:30:23+00:00,9,11,12,1168,370,47,2,1,0,430,230
41499999,2026-1-17T09:30:33+00:00,9,11,11,1167,369,53,1,0,0,430,230
41509999,2026-1-17T09:30:43+00:00,10,11,11,1227,387,57,0,0,0,430,230
41519999,2026-1-17T09:30:53+00:00,9,11,12,1195,382,48,1,1,0,430,230
41529999,2026-1-17T09:31:03+00:00,8,9,11,1097,355,31,2,1,0,430,230
41539999,2026-1-17T09:31:13+00:00,8,10,11,1146,367,41,1,0,0,429,230
41549999,2026-1-17T09:31:23+00:00,9,11,11,1227,389,40,1,0,0,429,230
41559999,2026-1-17T09:31:33+00:00,9,10,12,1147,363,31,3,2,2,429,230
41569999,2026-1-17T09:31:43+00:00,7,9,10,1001,310,38,1,1,1,429,230
41579999,2026-1-17T09:31:53+00:00,5,8,8,900,281,36,1,0,0,429,230
41589999,2026-1-17T09:32:03+00:00,7,8,10,1030,321,36,3,1,1,429,230
41599999,2026-1-17T09:32:13+00:00,9,10,10,1182,368,37,1,0,0,428,230
41609999,2026-1-17T09:32:23+00:00,9,11,11,1272,408,45,0,0,0,427,230
41619999,2026-1-17T09:32:33+00:00,9,12,12,1256,398,56,0,0,0,427,230
41629999,2026-1-17T09:32:43+00:00,9,12,13,1272,393,56,2,1,1,426,230
41639999,2026-1-17T09:32:53+00:00,9,11,11,1245,391,55,0,0,0,425,230
41649999,2026-1-17T09:33:03+00:00,9,11,11,1170,373,54,0,0,0,425,230
41659999,2026-1-17T09:33:13+00:00,8,10,10,1131,365,43,0,0,0,425,230
41669999,2026-1-17T09:33:23+00:00,9,10,10,1208,393,42,0,0,0,425,230
41679999,2026-1-17T09:33:33+00:00,9,11,12,1254,405,52,0,0,0,425,230
41689999,2026-1-17T09:33:43+00:00,9,11,11,1192,380,46,1,1,1,425,230
41699999,2026-1-17T09:33:53+00:00,8,10,10,1139,363,36,1,0,0,425,230
41709999,2026-1-17T09:34:03+00:00,9,11,11,1263,404,49,2,0,0,425,230
41719999,2026-1-17T09:34:13+00:00,10,12,13,1287,408,58,4,1,0,425,230
41729999,2026-1-17T09:34:23+00:00,9,11,11,1166,370,47,3,0,0,425,230
41739999,2026-1-17T09:34:33+00:00,9,10,10,1112,356,43,1,0,0,425,230
41749999,2026-1-17T09:34:43+00:00,9,10,10,1132,358,46,0,0,0,425,230
41759999,2026-1-17T09:34:53+00:00,9,10,10,1196,381,35,0,0,0,425,230
41769999,2026-1-17T09:35:03+00:00,9,10,10,1237,400,29,0,0,0,425,230
41779999,2026-1-17T09:35:13+00:00,9,10,10,1182,380,29,0,0,0,425,230
41789999,2026-1-17T09:35:23+00:00,9,9,9,1128,356,35,0,0,0,425,230
41799999,2026-1-17T09:35:33+00:00,8,9,9,1034,324,25,0,0,0,425,230
41809999,2026-1-17T09:35:43+00:00,8,9,9,1082,344,20,0,0,0,425,230
41819999,2026-1-17T09:35:53+00:00,9,10,11,1158,373,36,2,0,0,425,230
41829999,2026-1-17T09:36:03+00:00,8,10,12,1122,355,42,4,1,0,425,230
41839999,2026-1-17T09:36:13+00:00,9,11,14,1180,373,51,4,4,1,425,230
41849999,2026-1-17T09:36:23+00:00,8,10,12,1095,349,47,4,3,0,425,230
41859999,2026-1-17T09:36:33+00:00,7,9,10,1029,322,38,3,1,1,425,230
41869999,2026-1-17T09:36:43+00:00,8,10,10,1119,343,44,2,0,0,425,230
41879999,2026-1-17T09:36:53+00:00,7,9,12,1153,349,44,4,1,1,425,230
41889999,2026-1-17T09:37:03+00:00,8,10,12,1161,354,46,3,1,1,425,230
41899999,2026-1-17T09:37:13+00:00,8,10,11,1103,344,43,1,1,1,425,230
41909999,2026-1-17T09:37:23+00:00,7,10,10,1076,338,50,0,0,0,425,230
41919999,2026-1-17T09:37:33+00:00,8,10,10,1089,349,43,0,0,0,425,230
41929999,2026-1-17T09:37:43+00:00,8,10,10,1155,365,34,0,0,0,425,230
41939999,2026-1-17T09:37:53+00:00,8,10,10,1171,364,35,0,0,0,425,230
41949999,2026-1-17T09:38:03+00:00,7,10,10,1133,352,45,1,0,0,425,230
41959999,2026-1-17T09:38:13+00:00,8,9,9,1101,342,38,0,0,0,425,230
41969999,2026-1-17T09:38:23+00:00,7,8,9,992,301,30,2,1,0,425,230
41979999,2026-1-17T09:38:33+00:00,7,8,9,993,305,29,3,1,1,425,230
41989999,2026-1-17T09:38:43+00:00,8,9,10,1084,343,37,3,0,0,425,230
41999999,2026-1-17T09:38:53+00:00,10,11,11,1220,389,50,1,0,0,425,230
42009999,2026-1-17T09:39:03+00:00,10,11,11,1270,403,43,2,0,0,425,230
42019999,2026-1-17T09:39:13+00:00,9,10,11,1173,375,40,1,1,0,425,230
42029999,2026-1-17T09:39:23+00:00,8,9,9,1092,345,36,0,0,0,425,230
42039999,2026-1-17T09:39:33+00:00,8,10,11,1144,350,35,6,1,1,426,230
42049999,2026-1-17T09:39:43+00:00,8,11,12,1180,360,42,5,0,0,426,230
42059999,2026-1-17T09:39:53+00:00,8,10,11,1164,358,45,1,1,1,426,230
42069999,2026-1-17T09:40:03+00:00,7,8,9,1015,314,34,0,0,0,426,230
42079999,2026-1-17T09:40:13+00:00,9,10,10,1181,367,46,1,0,0,426,230
42089999,2026-1-17T09:40:23+00:00,9,11,11,1258,392,41,1,0,0,426,230
42099999,2026-1-17T09:40:33+00:00,9,10,10,1192,377,30,0,0,0,426,230
42109999,2026-1-17T09:40:43+00:00,10,10,11,1203,383,32,0,0,0,426,230
42119999,2026-1-17T09:40:53+00:00,9,10,12,1123,365,49,3,2,1,426,230
42129999,2026-1-17T09:41:03+00:00,9,11,14,1212,394,65,5,1,1,426,230
42139999,2026-1-17T09:41:13+00:00,9,12,17,1315,423,57,7,3,3,426,230
42149999,2026-1-17T09:41:23+00:00,9,10,14,1165,376,43,4,3,2,426,230
42159999,2026-1-17T09:41:33+00:00,8,10,11,1162,372,45,1,1,0,426,230
42169999,2026-1-17T09:41:43+00:00,8,9,10,1077,346,46,1,1,0,426,230
42179999,2026-1-17T09:41:53+00:00,8,9,10,1110,357,44,1,1,1,426,230
42189999,2026-1-17T09:42:03+00:00,8,10,11,1176,371,37,0,0,0,426,230
42199999,2026-1-17T09:42:13+00:00,7,9,12,1059,330,37,4,4,2,427,230
42209999,2026-1-17T09:42:23+00:00,8,10,12,1127,351,44,4,2,1,427,230
42219999,2026-1-17T09:42:33+00:00,9,11,11,1171,369,51,3,1,0,427,230
42229999,2026-1-17T09:42:43+00:00,9,10,11,1125,360,49,2,0,0,427,230
42239999,2026-1-17T09:42:53+00:00,9,11,12,1221,398,45,2,0,0,427,230
42249999,2026-1-17T09:43:03+00:00,9,11,11,1171,381,46,2,0,0,427,230
42259999,2026-1-17T09:43:13+00:00,9,11,11,1122,365,55,0,0,0,427,230
42269999,2026-1-17T09:43:23+00:00,9,11,11,1240,400,46,0,0,0,427,230
42279999,2026-1-17T09:43:33+00:00,9,10,11,1218,391,30,1,1,0,427,230
42289999,2026-1-17T09:43:43+00:00,8,9,9,1081,350,30,1,0,0,427,230
42299999,2026-1-17T09:43:53+00:00,9,11,11,1182,380,39,1,0,0,427,230
42309999,2026-1-17T09:44:03+00:00,9,11,11,1124,358,37,4,1,1,427,230
42319999,2026-1-17T09:44:13+00:00,8,10,10,1074,344,29,3,1,1,427,230
42329999,2026-1-17T09:44:23+00:00,8,10,11,1140,357,39,2,1,1,427,230
42339999,2026-1-17T09:44:33+00:00,9,10,10,1154,353,37,1,0,0,427,230
42349999,2026-1-17T09:44:43+00:00,9,11,11,1225,383,44,2,0,0,427,230
42359999,2026-1-17T09:44:53+00:00,8,10,10,1165,364,32,2,0,0,427,230
42369999,2026-1-17T09:45:03+00:00,8,9,9,1093,348,21,1,0,0,427,230
42379999,2026-1-17T09:45:13+00:00,7,8,9,1020,324,25,2,0,0,427,230
42389999,2026-1-17T09:45:23+00:00,8,9,9,1120,353,40,1,0,0,428,230
42399999,2026-1-17T09:45:33+00:00,9,11,11,1257,397,43,1,0,0,428,230
42409999,2026-1-17T09:45:43+00:00,9,11,12,1253,390,45,4,2,0,427,230
42419999,2026-1-17T09:45:53+00:00,9,10,11,1194,379,38,2,1,0,427,230
